id,food_code,food_name,country_origin,manufacturer,category_main,category_sub,food_image,allergy_info,storage_info,harvest_time
3866,N000343-ZZ-AVG,바지락-젓갈,대한민국,전국(대표),수산물,수산가공품,,,,평균
3867,N000344-55-06,박대,대한민국,인천,수산물,어류,,,,6월
3868,N000345-90-03,반딧불게르치,대한민국,남해서부-EEZ(243),수산물,어류,,,,3월
3869,N000346-17-10,반지,대한민국,남해서부-EEZ(231),수산물,어류,,,,10월
3870,N000346-22-10,반지,대한민국,남해중부-EEZ(104),수산물,어류,,,,10월
3871,N000346-ZZ-10,반지,대한민국,전국(대표),수산물,어류,,,,10월
3872,N000347-33-03,밤송이게,대한민국,부산,수산물,갑각류,,,,3월
3873,N000348-30-03,방사무늬김-소건품,대한민국,목포,수산물,수산가공품,,,,3월
3874,N000349-33-05,방어,대한민국,부산,수산물,어류,,,,5월
3875,N000349-33-08,방어,대한민국,부산,수산물,어류,,,,8월
3876,N000349-33-09,방어,대한민국,부산,수산물,어류,,,,9월
3877,N000349-70-06,방어,대한민국,"통영,알래스카산",수산물,어류,,,,6월
3878,N000349-ZZ-AVG,방어,대한민국,전국(대표),수산물,어류,,,,평균
3879,N000350-ZZ-AVG,방어-혈합육,대한민국,전국(대표),수산물,어류,,,,평균
3880,N000351-64-12,배스,대한민국,창원(주남저수지),수산물,어류,,,,12월
3881,N000351-65-08,배스,대한민국,청평,수산물,어류,,,,8월
3882,N000352-33-06,백미돔,대한민국,부산,수산물,어류,,,,6월
3883,N000353-ZZ-AVG,백연,대한민국,전국(대표),수산물,어류,,,,평균
3884,N000354-08-02,백합,대한민국,군산,수산물,패류,,,,2월
3885,N000354-12-06,백합,대한민국,남해,수산물,패류,,,,6월
3886,N000354-33-03,백합,대한민국,부산,수산물,패류,,,,3월
3887,N000355-55-AVG,밴댕이,대한민국,인천,수산물,어류,,,,평균
3888,N000356-33-05,밴댕이-자건품,대한민국,부산,수산물,수산가공품,,,,5월
3889,N000356-33-07,밴댕이-자건품,대한민국,부산,수산물,수산가공품,,,,7월
3890,N000357-40-06,밴댕이-젓갈,대한민국,신안,수산물,수산가공품,,,,6월
3891,N000358-33-03,뱀장어,대한민국,부산,수산물,어류,,,,3월
3892,N000358-33-AVG,뱀장어,대한민국,부산,수산물,어류,,,,평균
3893,N000358-ZZ-AVG,뱀장어,대한민국,전국(대표),수산물,어류,,,,평균
3894,N000359-33-08,뱀장어-간,대한민국,부산,수산물,어류,,,,8월
3895,N000360-65-AVG,뱀장어-양식산,대한민국,청평,수산물,어류,,,,평균
3896,N000361-65-09,뱀장어-자연산,대한민국,청평,수산물,어류,,,,9월
3897,N000362-ZZ-AVG,뱀장어-조미-구운치,대한민국,전국(대표),수산물,수산가공품,,,,평균
3898,N000363-08-AVG,뱅어,대한민국,군산,수산물,어류,,,,평균
3899,N000364-08-AVG,뱅어-소건품,대한민국,군산,수산물,수산가공품,,,,평균
3900,N000365-70-06,뱅어-조미건품(포),대한민국,"통영,알래스카산",수산물,수산가공품,,,,6월
3901,N000366-72-05,벌레문치,대한민국,포항,수산물,어류,,,,5월
3902,N000367-55-07,범가자미,대한민국,인천,수산물,어류,,,,7월
3903,N000368-33-03,범돔,대한민국,부산,수산물,어류,,,,3월
3904,N000368-59-09,범돔,대한민국,제주,수산물,어류,,,,9월
3905,N000369-01-06,베도라치,대한민국,강릉,수산물,어류,,,,6월
3906,N000369-76-07,베도라치,대한민국,사천,수산물,어류,,,,7월
3907,N000370-33-05,베로치,대한민국,부산,수산물,어류,,,,5월
3908,N000371-33-AVG,벤자리,대한민국,부산,수산물,어류,,,,평균
3909,N000371-59-09,벤자리,대한민국,제주,수산물,어류,,,,9월
3910,N000372-10-06,벵에돔,대한민국,기장,수산물,어류,,,,6월
3911,N000372-10-07,벵에돔,대한민국,기장,수산물,어류,,,,7월
3912,N000372-33-07,벵에돔,대한민국,부산,수산물,어류,,,,7월
3913,N000372-ZZ-AVG,벵에돔,대한민국,전국(대표),수산물,어류,,,,평균
3914,N000373-33-04,별상어,대한민국,부산,수산물,어류,,,,4월
3915,N000373-33-05,별상어,대한민국,부산,수산물,어류,,,,5월
3916,N000373-33-11,별상어,대한민국,부산,수산물,어류,,,,11월
3917,N000373-76-06,별상어,대한민국,사천,수산물,어류,,,,6월
3918,N000373-ZZ-AVG,별상어,대한민국,전국(대표),수산물,어류,,,,평균
3919,N000374-33-05,별상어-간,대한민국,부산,수산물,어류,,,,5월
3920,N000374-33-11,별상어-간,대한민국,부산,수산물,어류,,,,11월
3921,N000375-33-AVG,별성대,대한민국,부산,수산물,어류,,,,평균
3922,N000376-33-04,별쭉지성대,대한민국,부산,수산물,어류,,,,4월
3923,N000376-ZZ-AVG,별쭉지성대,대한민국,전국(대표),수산물,어류,,,,평균
3924,N000377-02-08,병어,대한민국,거제,수산물,어류,,,,8월
3925,N000377-33-05,병어,대한민국,부산,수산물,어류,,,,5월
3926,N000377-69-05,병어,대한민국,태안(서해),수산물,어류,,,,5월
3927,N000377-ZZ-AVG,병어,대한민국,전국(대표),수산물,어류,,,,평균
3928,N000378-56-05,병어-알,대한민국,인천(서해),수산물,어류,,,,5월
3929,N000379-16-10,보구치,대한민국,남해서부-EEZ(222),수산물,어류,,,,10월
3930,N000379-33-12,보구치,대한민국,부산,수산물,어류,,,,12월
3931,N000379-45-06,보구치,대한민국,여수,수산물,어류,,,,6월
3932,N000380-33-03,보라성게,대한민국,부산,수산물,기타,,,,3월
3933,N000380-70-06,보라성게,대한민국,"통영,알래스카산",수산물,기타,,,,6월
3934,N000381-33-09,보라성게-알,대한민국,부산,수산물,기타,,,,9월
3935,N000381-ZZ-AVG,보라성게-알,대한민국,전국(대표),수산물,기타,,,,평균
3936,N000382-29-11,보리새우,대한민국,마산,수산물,갑각류,,,,11월
3937,N000382-33-05,보리새우,대한민국,부산,수산물,갑각류,,,,5월
3938,N000382-76-03,보리새우,대한민국,사천,수산물,갑각류,,,,3월
3939,N000382-ZZ-AVG,보리새우,대한민국,전국(대표),수산물,갑각류,,,,평균
3940,N000383-33-06,보말고둥,대한민국,부산,수산물,패류,,,,6월
3941,N000383-33-07,보말고둥,대한민국,부산,수산물,패류,,,,7월
3942,N000383-76-03,보말고둥,대한민국,사천,수산물,패류,,,,3월
3943,N000384-76-03,복섬,대한민국,사천,수산물,어류,,,,3월
3944,N000385-33-06,볼기우럭,대한민국,부산,수산물,어류,,,,6월
3945,N000386-45-06,볼락,대한민국,여수,수산물,어류,,,,6월
3946,N000386-59-09,볼락,대한민국,제주,수산물,어류,,,,9월
3947,N000387-33-10,볼락-양식산,대한민국,부산,수산물,어류,,,,10월
3948,N000388-10-07,볼락-자연산,대한민국,기장,수산물,어류,,,,7월
3949,N000389-33-10,부세,대한민국,부산,수산물,어류,,,,10월
3950,N000389-33-AVG,부세,대한민국,부산,수산물,어류,,,,평균
3951,N000389-ZZ-AVG,부세,대한민국,전국(대표),수산물,어류,,,,평균
3952,N000390-33-03,부시리,대한민국,부산,수산물,어류,,,,3월
3953,N000390-33-06,부시리,대한민국,부산,수산물,어류,,,,6월
3954,N000391-33-05,부채새우,대한민국,부산,수산물,갑각류,,,,5월
3955,N000391-33-07,부채새우,대한민국,부산,수산물,갑각류,,,,7월
3956,N000391-76-03,부채새우,대한민국,사천,수산물,갑각류,,,,3월
3957,N000391-ZZ-AVG,부채새우,대한민국,전국(대표),수산물,갑각류,,,,평균
3958,N000392-33-09,북방대합,대한민국,부산,수산물,패류,,,,9월
3959,N000392-70-05,북방대합,대한민국,"통영,알래스카산",수산물,패류,,,,5월
3960,N000392-70-10,북방대합,대한민국,"통영,알래스카산",수산물,패류,,,,10월
3961,N000393-33-11,북방전복-근육,대한민국,부산,수산물,패류,,,,11월
3962,N000394-33-11,북방전복-내장,대한민국,부산,수산물,패류,,,,11월
3963,N000395-53-09,북방전복-자숙품,대한민국,완도,수산물,수산가공품,,,,9월
3964,N000396-01-09,북쪽분홍새우,대한민국,강릉,수산물,갑각류,,,,9월
3965,N000397-72-05,분홍꼼치,대한민국,포항,수산물,어류,,,,5월
3966,N000398-33-02,불등풀가사리-소건품,대한민국,부산,수산물,수산가공품,,,,2월
3967,N000399-33-04,불볼락,대한민국,부산,수산물,어류,,,,4월
3968,N000399-33-05,불볼락,대한민국,부산,수산물,어류,,,,5월
3969,N000399-76-05,불볼락,대한민국,사천,수산물,어류,,,,5월
3970,N000399-ZZ-AVG,불볼락,대한민국,전국(대표),수산물,어류,,,,평균
3971,N000400-33-04,붉바리,대한민국,부산,수산물,어류,,,,4월
3972,N000400-70-06,붉바리,대한민국,"통영,알래스카산",수산물,어류,,,,6월
3973,N000400-76-05,붉바리,대한민국,사천,수산물,어류,,,,5월
3974,N000401-33-03,붉은대게,대한민국,부산,수산물,갑각류,,,,3월
3975,N000401-ZZ-AVG,붉은대게,대한민국,전국(대표),수산물,갑각류,,,,평균
3976,N000402-73-01,붉은대게-수컷-다리,대한민국,포항(독도연),수산물,갑각류,,,,1월
3977,N000403-73-01,붉은대게-수컷-몸통,대한민국,포항(독도연),수산물,갑각류,,,,1월
3978,N000404-73-01,붉은대게-알,대한민국,포항(독도연),수산물,갑각류,,,,1월
3979,N000405-73-01,붉은대게-암컷-다리,대한민국,포항(독도연),수산물,갑각류,,,,1월
3980,N000406-73-01,붉은대게-암컷-몸통,대한민국,포항(독도연),수산물,갑각류,,,,1월
3981,N000407-33-10,붉은맛,대한민국,부산,수산물,패류,,,,10월
3982,N000407-70-AVG,붉은맛,대한민국,"통영,알래스카산",수산물,패류,,,,평균
3983,N000407-76-03,붉은맛,대한민국,사천,수산물,패류,,,,3월
3984,N000408-33-05,붉은멍게,대한민국,부산,수산물,기타,,,,5월
3985,N000408-33-07,붉은멍게,대한민국,부산,수산물,기타,,,,7월
3986,N000409-02-08,붉은메기,대한민국,거제,수산물,어류,,,,8월
3987,N000409-15-10,붉은메기,대한민국,남해서부-EEZ(214),수산물,어류,,,,10월
3988,N000409-33-03,붉은메기,대한민국,부산,수산물,어류,,,,3월
3989,N000409-ZZ-AVG,붉은메기,대한민국,전국(대표),수산물,어류,,,,평균
3990,N000410-26-AVG,붕어,대한민국,대전,수산물,어류,,,,평균
3991,N000410-33-03,붕어,대한민국,부산,수산물,어류,,,,3월
3992,N000410-65-02,붕어,대한민국,청평,수산물,어류,,,,2월
3993,N000410-65-05,붕어,대한민국,청평,수산물,어류,,,,5월
3994,N000411-65-02,붕어-알,대한민국,청평,수산물,어류,,,,2월
3995,N000412-02-08,붕장어,대한민국,거제,수산물,어류,,,,8월
3996,N000412-33-05,붕장어,대한민국,부산,수산물,어류,,,,5월
3997,N000412-33-06,붕장어,대한민국,부산,수산물,어류,,,,6월
3998,N000412-ZZ-AVG,붕장어,대한민국,전국(대표),수산물,어류,,,,평균
3999,N000413-64-06,블루길,대한민국,창원(주남저수지),수산물,어류,,,,6월
4000,N000413-65-08,블루길,대한민국,청평,수산물,어류,,,,8월
4001,N000413-65-AVG,블루길,대한민국,청평,수산물,어류,,,,평균
4002,N000414-64-12,블루길-알,대한민국,창원(주남저수지),수산물,어류,,,,12월
4003,N000415-02-AVG,비단가리비,대한민국,거제,수산물,패류,,,,평균
4004,N000415-33-05,비단가리비,대한민국,부산,수산물,패류,,,,5월
4005,N000416-33-05,비단고둥,대한민국,부산,수산물,패류,,,,5월
4006,N000417-33-06,비단백합,대한민국,부산,수산물,패류,,,,6월
4007,N000418-70-11,비틀대모자반,대한민국,"통영,알래스카산",수산물,해조류,,,,11월
4008,N000418-ZZ-AVG,비틀대모자반,대한민국,전국(대표),수산물,해조류,,,,평균
4009,N000419-33-06,빙어,대한민국,부산,수산물,어류,,,,6월
4010,N000420-01-06,빨간횟대,대한민국,강릉,수산물,어류,,,,6월
4011,N000420-33-05,빨간횟대,대한민국,부산,수산물,어류,,,,5월
4012,N000421-33-04,빨강부치,대한민국,부산,수산물,어류,,,,4월
4013,N000422-33-05,빨강오징어,대한민국,부산,수산물,두족류,,,,5월
4014,N000422-ZZ-11,빨강오징어,대한민국,전국(대표),수산물,두족류,,,,11월
4015,N000423-33-03,뿔돔,대한민국,부산,수산물,어류,,,,3월
4016,N000423-33-06,뿔돔,대한민국,부산,수산물,어류,,,,6월
4017,N000424-33-08,사당놀래기,대한민국,부산,수산물,어류,,,,8월
4018,N000425-33-06,산천어,대한민국,부산,수산물,어류,,,,6월
4019,N000425-65-05,산천어,대한민국,청평,수산물,어류,,,,5월
4020,N000425-65-AVG,산천어,대한민국,청평,수산물,어류,,,,평균
4021,N000426-33-05,살살치,대한민국,부산,수산물,어류,,,,5월
4022,N000426-45-06,살살치,대한민국,여수,수산물,어류,,,,6월
4023,N000427-33-03,살오징어,대한민국,부산,수산물,두족류,,,,3월
4024,N000427-33-05,살오징어,대한민국,부산,수산물,두족류,,,,5월
4025,N000427-33-11,살오징어,대한민국,부산,수산물,두족류,,,,11월
4026,N000427-ZZ-AVG,살오징어,대한민국,전국(대표),수산물,두족류,,,,평균
4027,N000428-33-05,살오징어-소건품,대한민국,부산,수산물,수산가공품,,,,5월
4028,N000428-39-10,살오징어-소건품,대한민국,속초,수산물,수산가공품,,,,10월
4029,N000428-ZZ-AVG,살오징어-소건품,대한민국,전국(대표),수산물,수산가공품,,,,평균
4030,N000429-73-01,살오징어-수컷,대한민국,포항(독도연),수산물,두족류,,,,1월
4031,N000429-73-02,살오징어-수컷,대한민국,포항(독도연),수산물,두족류,,,,2월
4032,N000429-73-03,살오징어-수컷,대한민국,포항(독도연),수산물,두족류,,,,3월
4033,N000429-73-04,살오징어-수컷,대한민국,포항(독도연),수산물,두족류,,,,4월
4034,N000429-73-06,살오징어-수컷,대한민국,포항(독도연),수산물,두족류,,,,6월
4035,N000429-73-07,살오징어-수컷,대한민국,포항(독도연),수산물,두족류,,,,7월
4036,N000429-73-10,살오징어-수컷,대한민국,포항(독도연),수산물,두족류,,,,10월
4037,N000429-73-11,살오징어-수컷,대한민국,포항(독도연),수산물,두족류,,,,11월
4038,N000429-73-12,살오징어-수컷,대한민국,포항(독도연),수산물,두족류,,,,12월
4039,N000430-73-01,살오징어-암컷,대한민국,포항(독도연),수산물,두족류,,,,1월
4040,N000430-73-02,살오징어-암컷,대한민국,포항(독도연),수산물,두족류,,,,2월
4041,N000430-73-03,살오징어-암컷,대한민국,포항(독도연),수산물,두족류,,,,3월
4042,N000430-73-04,살오징어-암컷,대한민국,포항(독도연),수산물,두족류,,,,4월
4043,N000430-73-06,살오징어-암컷,대한민국,포항(독도연),수산물,두족류,,,,6월
4044,N000430-73-07,살오징어-암컷,대한민국,포항(독도연),수산물,두족류,,,,7월
4045,N000430-73-10,살오징어-암컷,대한민국,포항(독도연),수산물,두족류,,,,10월
4046,N000430-73-11,살오징어-암컷,대한민국,포항(독도연),수산물,두족류,,,,11월
4047,N000430-73-12,살오징어-암컷,대한민국,포항(독도연),수산물,두족류,,,,12월
4048,N000431-ZZ-AVG,살오징어-젓갈,대한민국,전국(대표),수산물,수산가공품,,,,평균
4049,N000432-ZZ-AVG,살오징어-조미훈제품,대한민국,전국(대표),수산물,수산가공품,,,,평균
4050,N000433-33-02,살조개,대한민국,부산,수산물,패류,,,,2월
4051,N000433-76-06,살조개,대한민국,사천,수산물,패류,,,,6월
4052,N000434-02-08,삼세기,대한민국,거제,수산물,어류,,,,8월
4053,N000434-33-05,삼세기,대한민국,부산,수산물,어류,,,,5월
4054,N000434-72-05,삼세기,대한민국,포항,수산물,어류,,,,5월
4055,N000434-72-06,삼세기,대한민국,포항,수산물,어류,,,,6월
4056,N000435-18-03,삼치,대한민국,남해서부-EEZ(232),수산물,어류,,,,3월
4057,N000435-33-05,삼치,대한민국,부산,수산물,어류,,,,5월
4058,N000435-33-10,삼치,대한민국,부산,수산물,어류,,,,10월
4059,N000435-ZZ-AVG,삼치,대한민국,전국(대표),수산물,어류,,,,평균
4060,N000436-ZZ-AVG,삼치-보통육,대한민국,전국(대표),수산물,어류,,,,평균
4061,N000437-ZZ-AVG,삼치-혈합육,대한민국,전국(대표),수산물,어류,,,,평균
4062,N000438-54-08,상괭이,대한민국,울산(고래연),수산물,기타,,,,8월
4063,N000439-33-05,새꼬막,대한민국,부산,수산물,패류,,,,5월
4064,N000439-45-AVG,새꼬막,대한민국,여수,수산물,패류,,,,평균
4065,N000439-48-05,새꼬막,대한민국,여수(여자만),수산물,패류,,,,5월
4066,N000439-48-06,새꼬막,대한민국,여수(여자만),수산물,패류,,,,6월
4067,N000439-48-07,새꼬막,대한민국,여수(여자만),수산물,패류,,,,7월
4068,N000439-48-08,새꼬막,대한민국,여수(여자만),수산물,패류,,,,8월
