id,food_code,food_name,country_origin,manufacturer,category_main,category_sub,food_image,allergy_info,storage_info,product_type
6340,D016897-ZZ-AVG,스위트러브초코,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6341,D016898-ZZ-AVG,호두파이,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6342,D016899-ZZ-AVG,진한초코케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6343,D016900-ZZ-AVG,생크림케이크5호B,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6344,D016901-ZZ-AVG,티라미슈B,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6345,D016902-ZZ-AVG,딸기티라미슈A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6346,D016903-ZZ-AVG,클래식치즈케이크1호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6347,D016904-ZZ-AVG,생크림케이크 6호B,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6348,D016905-ZZ-AVG,생크림케이크4호E,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6349,D016906-ZZ-AVG,"생크림2단케익(5호,3호)",대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6350,D016907-ZZ-AVG,달콤화이트초코케이크5호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6351,D016908-ZZ-AVG,러브스트로베리케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6352,D016909-ZZ-AVG,하트앤하트케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6353,D016910-ZZ-AVG,러브앤초코케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6354,D016911-ZZ-AVG,로맨틱홀리데이,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6355,D016912-ZZ-AVG,클래식녹차케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6356,D016913-ZZ-AVG,달콤밀크초코케익4호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6357,D016914-ZZ-AVG,생크림케이크6호A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6358,D016915-ZZ-AVG,생크림케이크5호A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6359,D016916-ZZ-AVG,생크림케이크4호C,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6360,D016917-ZZ-AVG,생크림케이크4호A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6361,D016918-ZZ-AVG,다크초코스퀘어,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6362,D016919-ZZ-AVG,우리쌀케익,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6363,D016920-ZZ-AVG,카페플라워,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6364,D016921-ZZ-AVG,천사가전하는달콤초코하트케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6365,D016922-ZZ-AVG,하트를듬뿍담은쇼콜라스퀘어,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6366,D016923-ZZ-AVG,초코패밀리케익5호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6367,D016924-ZZ-AVG,클래식녹차케이크 피스,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6368,D016925-ZZ-AVG,정말진한초코케이크피스,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6369,D016926-ZZ-AVG,고구마케이크(조각),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6370,D016927-ZZ-AVG,클래식치즈케이크(조각),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6371,D016928-ZZ-AVG,초코티라미수(조각),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6372,D016929-ZZ-AVG,마스카포네티라미수피스,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6373,D016930-ZZ-AVG,6호 3단 웨딩케익,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6374,D016931-ZZ-AVG,디어마이프린세스,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6375,D016932-ZZ-AVG,6호 3단 화이트케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6376,D016933-ZZ-AVG,6호2단화이트케이크(다리포함),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6377,D016934-ZZ-AVG,6호 2단 화이트케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6378,D016935-ZZ-AVG,new 6호 3단 화이트케이크(다리포함),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6379,D016936-ZZ-AVG,5호 2단 초콜릿 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6380,D016937-ZZ-AVG,뚜레쥬르 휭거마드레느,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6381,D016938-ZZ-AVG,바닐라마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6382,D016939-ZZ-AVG,패션마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6383,D016940-ZZ-AVG,산딸기마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6384,D016941-ZZ-AVG,블루베리마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6385,D016942-ZZ-AVG,녹차마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6386,D016943-ZZ-AVG,초코마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6387,D016944-ZZ-AVG,부드럽고촉촉한고구마케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6388,D016945-ZZ-AVG,부드럽고촉촉한치즈케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6389,D016946-ZZ-AVG,미니호두파이,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6390,D016947-ZZ-AVG,녹차카스테라,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6391,D016948-ZZ-AVG,허니 카스테라,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6392,D016949-ZZ-AVG,부드러운 카스테라,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6393,D016950-ZZ-AVG,베이비슈,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6394,D016951-ZZ-AVG,한컵의부드러움초코쉬폰,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6395,D016952-ZZ-AVG,한컵의부드러움우유쉬폰,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6396,D016953-ZZ-AVG,쁘띠치즈머핀,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6397,D016954-ZZ-AVG,쁘띠초코머핀,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6398,D016955-ZZ-AVG,휭거마드레느(낱개),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6399,D016956-ZZ-AVG,리얼브라우니,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6400,D016957-ZZ-AVG,떠먹는 쁘띠 티라미수,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6401,D016958-ZZ-AVG,맛있게 뜯어먹는 순우유 쉬폰,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6402,D016959-ZZ-AVG,BBQ 치킨 치아바타,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6403,D016960-ZZ-AVG,쉬림프카츠 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6404,D016961-ZZ-AVG,추억의 옛날토스트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6405,D016962-ZZ-AVG,프리미엄 매콤 치킨버거,대한민국,뚜레쥬르,빵류,버거류,,,,외식
6406,D016963-ZZ-AVG,통밀 크랜베리치킨 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6407,D016964-ZZ-AVG,단호박 새송이 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6408,D016965-ZZ-AVG,크랜베리치킨패스트리,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6409,D016966-ZZ-AVG,치즈어니언치킨샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6410,D016967-ZZ-AVG,단호박 호두강정 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6411,D016968-ZZ-AVG,통밀 크랜베리치킨 & 단호박 호두강정 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6412,D016969-ZZ-AVG,단호박 호두강정 & 뉴통밀후레쉬 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6413,D016970-ZZ-AVG,크랜베리치킨 & 아삭햄치즈 패스트리,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6414,D016971-ZZ-AVG,베이컨에그브리오쉬,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6415,D016972-ZZ-AVG,스크램블에그브리오쉬,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6416,D016973-ZZ-AVG,그릴드 떡갈비 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6417,D016974-ZZ-AVG,브레드 브륄레,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6418,D016975-ZZ-AVG,햄치즈 토스트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6419,D016976-ZZ-AVG,치킨 클럽 퀘사디아,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6420,D016977-ZZ-AVG,치킨텐더 밸런스 랩,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6421,D016978-ZZ-AVG,담백한 프로슈토 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6422,D016979-ZZ-AVG,신선한 바질페스토 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6423,D016980-ZZ-AVG,바질치킨 통밀 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6424,D016981-ZZ-AVG,브리치즈 크라상 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6425,D016982-ZZ-AVG,싱그러운 치킨텐더 그린 랩,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6426,D016983-ZZ-AVG,바질페스토마요 스프레드,대한민국,뚜레쥬르,기타,기타,,,,외식
6427,D016984-ZZ-AVG,비프 불고기 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6428,D016985-ZZ-AVG,리얼미트 칠리핫도그,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6429,D016986-ZZ-AVG,몬테 크리스토,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6430,D016987-ZZ-AVG,프리미엄 크래미샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6431,D016988-ZZ-AVG,로제치킨 밸런스 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6432,D016989-ZZ-AVG,상큼발랄 밸런스 박스,대한민국,뚜레쥬르,기타,기타,,,,외식
6433,D016990-ZZ-AVG,에그쉬림프 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6434,D016991-ZZ-AVG,NEW 시그니쳐샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6435,D016992-ZZ-AVG,맛살 프레쉬 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6436,D016993-ZZ-AVG,감자&맛살 2 IN 1,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6437,D016994-ZZ-AVG,B.E.L.T 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6438,D016995-ZZ-AVG,햄&포테이토샐러드 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6439,D016996-ZZ-AVG,에그& 감자 사라다 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6440,D016997-ZZ-AVG,통밀 후레쉬 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6441,D016998-ZZ-AVG,함박미니버거샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6442,D016999-ZZ-AVG,햄치즈&에그샐러드샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6443,D017000-ZZ-AVG,TLJ치킨클럽샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6444,D017001-ZZ-AVG,손보다 빅버거,대한민국,뚜레쥬르,빵류,버거류,,,,외식
6445,D017002-ZZ-AVG,바베큐 치킨마요 롤피자,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6446,D017003-ZZ-AVG,치즈가득크로크무슈,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6447,D017004-ZZ-AVG,핫 오믈렛 라이스머핀,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6448,D017005-ZZ-AVG,든든한 모닝에그토스트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6449,D017006-ZZ-AVG,어니언 햄 & 치즈 베이글 샌드위치,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6450,D017007-ZZ-AVG,베이컨 크랜베리치킨 샐러드,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6451,D017008-ZZ-AVG,단호박 리코타 과일 샐러드,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6452,D017009-ZZ-AVG,치킨시저샐러드,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6453,D017010-ZZ-AVG,흔들어먹는 쉑쉑 타코 샐러드,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6454,D017011-ZZ-AVG,흔들어먹는 쉑쉑 롤치즈 샐러드,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6455,D017012-ZZ-AVG,리코타 & 상큼 과일 샐러드,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6456,D017013-ZZ-AVG,치킨 텐더 샐러드,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6457,D017014-ZZ-AVG,에너지 밸런스 박스,대한민국,뚜레쥬르,기타,기타,,,,외식
6458,D017015-ZZ-AVG,밸런스 박스,대한민국,뚜레쥬르,기타,기타,,,,외식
6459,D017016-ZZ-AVG,상큼과일치킨샐러드,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6460,D017017-ZZ-AVG,콥 샐러드,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6461,D017018-ZZ-AVG,하루한컵 비타민,대한민국,뚜레쥬르,생채및 무침류,샐러드,,,,외식
6462,D017019-ZZ-AVG,모닝죽_단팥,대한민국,뚜레쥬르,죽 및 스프류,죽류,,,,외식
6463,D017020-ZZ-AVG,모닝죽_단호박,대한민국,뚜레쥬르,죽 및 스프류,죽류,,,,외식
6464,D017021-ZZ-AVG,아메리카노,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6465,D017022-ZZ-AVG,카페라떼,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6466,D017023-ZZ-AVG,딸기 스무디,대한민국,뚜레쥬르,음료 및 차류,스무디류,,,,외식
6467,D017024-ZZ-AVG,망고 스무디,대한민국,뚜레쥬르,음료 및 차류,스무디류,,,,외식
6468,D017025-ZZ-AVG,카라멜 마끼아또,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6469,D017026-ZZ-AVG,캐모마일,대한민국,뚜레쥬르,음료 및 차류,차류,,,,외식
6470,D017027-ZZ-AVG,복숭아 자두스무디,대한민국,뚜레쥬르,음료 및 차류,스무디류,,,,외식
6471,D017028-ZZ-AVG,페퍼민트,대한민국,뚜레쥬르,음료 및 차류,차류,,,,외식
6472,D017030-ZZ-AVG,아이스 카페라떼,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6473,D017031-ZZ-AVG,아이스 아메리카노,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6474,D017032-ZZ-AVG,카푸치노,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6475,D017033-ZZ-AVG,아이스 카라멜 마끼아또,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6476,D017034-ZZ-AVG,카페모카,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6477,D017035-ZZ-AVG,아이스 카페모카,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6478,D017036-ZZ-AVG,바닐라라떼,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6479,D017037-ZZ-AVG,아이스 바닐라라떼,대한민국,뚜레쥬르,음료 및 차류,커피류,,,,외식
6480,D017038-ZZ-AVG,자몽에이드,대한민국,뚜레쥬르,음료 및 차류,탄산음료류,,,,외식
6481,D017039-ZZ-AVG,레몬에이드,대한민국,뚜레쥬르,음료 및 차류,탄산음료류,,,,외식
6482,D017040-ZZ-AVG,아이스 그린티 라떼,대한민국,뚜레쥬르,음료 및 차류,기타 음료류,,,,외식
6483,D017041-ZZ-AVG,로얄 밀크티 라떼,대한민국,뚜레쥬르,음료 및 차류,기타 음료류,,,,외식
6484,D017042-ZZ-AVG,아이스 로얄 밀크티 라떼,대한민국,뚜레쥬르,음료 및 차류,기타 음료류,,,,외식
6485,D017043-ZZ-AVG,유자레몬티,대한민국,뚜레쥬르,음료 및 차류,차류,,,,외식
6486,D017044-ZZ-AVG,핫초코,대한민국,뚜레쥬르,음료 및 차류,기타 음료류,,,,외식
6487,D017045-ZZ-AVG,아이스 초코,대한민국,뚜레쥬르,음료 및 차류,기타 음료류,,,,외식
6488,D017046-ZZ-AVG,그린티 라떼,대한민국,뚜레쥬르,음료 및 차류,기타 음료류,,,,외식
6489,D017047-ZZ-AVG,자몽티,대한민국,뚜레쥬르,음료 및 차류,차류,,,,외식
6490,D017048-ZZ-AVG,복숭아 아이스티,대한민국,뚜레쥬르,음료 및 차류,차류,,,,외식
6491,D017049-ZZ-AVG,캐모마일 티,대한민국,뚜레쥬르,음료 및 차류,차류,,,,외식
6492,D017050-ZZ-AVG,페퍼민트 티,대한민국,뚜레쥬르,음료 및 차류,차류,,,,외식
6493,D017051-ZZ-AVG,잉글리쉬블랙퍼스트 티,대한민국,뚜레쥬르,음료 및 차류,차류,,,,외식
6494,D017066-ZZ-AVG,뚜레쥬르 바닐라,대한민국,뚜레쥬르,아이스크림류,아이스크림류,,,,외식
6495,D017067-ZZ-AVG,뚜레쥬르 스트로베리,대한민국,뚜레쥬르,아이스크림류,아이스크림류,,,,외식
6496,D017068-ZZ-AVG,뚜레쥬르 그린티,대한민국,뚜레쥬르,아이스크림류,아이스크림류,,,,외식
6497,D017069-ZZ-AVG,요거트 웨이퍼샌드,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6498,D017070-ZZ-AVG,라즈베리 웨이퍼샌드,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6499,D017072-ZZ-AVG,통단팥 국화모니카,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6500,D017075-ZZ-AVG,녹차웨이퍼샌드,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6501,D017077-ZZ-AVG,양갱세트(뚜레쥬르팥맛영양갱),대한민국,뚜레쥬르,과자류,한과류,,,,외식
6502,D017078-ZZ-AVG,양갱세트(뚜레쥬르고구마맛영양갱),대한민국,뚜레쥬르,과자류,한과류,,,,외식
6503,D017079-ZZ-AVG,양갱세트(뚜레쥬르밤맛영양갱),대한민국,뚜레쥬르,과자류,한과류,,,,외식
6504,D017081-ZZ-AVG,디럭스쿠키(화이트버터쿠키),대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6505,D017082-ZZ-AVG,디럭스쿠키(커피디아망쿠키),대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6506,D017083-ZZ-AVG,디럭스쿠키(가나슈쿠키),대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6507,D017084-ZZ-AVG,디럭스쿠키(로터스쿠키),대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6508,D017085-ZZ-AVG,디럭스쿠키(초콜릿칩쿠키),대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6509,D017086-ZZ-AVG,디럭스쿠키(크랜베리쿠키),대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6510,D017088-ZZ-AVG,오색만주세트(녹차),대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6511,D017089-ZZ-AVG,오색만주세트(초코),대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6512,D017090-ZZ-AVG,오색만주세트(애플),대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6513,D017091-ZZ-AVG,오색만주세트(팥),대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6514,D017092-ZZ-AVG,오색만주세트(유자),대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6515,D017096-ZZ-AVG,가나슈쿠키,대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6516,D017097-ZZ-AVG,랑그드샤쿠키세트,대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6517,D017099-ZZ-AVG,우리밀전병세트(우리밀로만든검은깨전병),대한민국,뚜레쥬르,과자류,한과류,,,,외식
6518,D017100-ZZ-AVG,우리밀전병세트(우리밀로만든땅콩전병),대한민국,뚜레쥬르,과자류,한과류,,,,외식
6519,D017101-ZZ-AVG,우리밀전병세트(우리밀로만든김맛전병),대한민국,뚜레쥬르,과자류,한과류,,,,외식
6520,D017102-ZZ-AVG,쿠키컬렉션,대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6521,D017105-ZZ-AVG,쿠키블라썸,대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6522,D017113-ZZ-AVG,모나카 선물세트(백색밤),대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6523,D017114-ZZ-AVG,모나카 선물세트(분홍팥),대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6524,D017115-ZZ-AVG,모나카 선물세트(갈색흑임자),대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6525,D017117-ZZ-AVG,뚜레쥬르 도라야끼(팥도라야끼),대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6526,D017118-ZZ-AVG,뚜레쥬르 도라야끼(호두도라야끼),대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6527,D017119-ZZ-AVG,뚜레쥬르 도라야끼(밤도라야끼),대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6528,D017120-ZZ-AVG,웨이퍼롤 바닐라,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
