fresh_food_id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
2568,100,117 ,9.8,0,16.9,0.6,0,0,0,0
2569,100,113 ,11.2,0,12.7,1.4,0,0,0,0
2570,100,88 ,6.0,0,14.0,0.5,0,0,0,0
2571,100,98 ,5.6,0,14.2,1.6,0,0,0,0
2572,100,76 ,4.9,0,12.3,0.4,0,0,0,0
2573,100,54 ,2.9,0,8.9,0.5,0,0,0,0
2574,100,75 ,5.1,0,10.3,1.1,0,0,0,0
2575,100,172,7.39,0,23.80,4.48,56,369,0.850,0
2576,100,84 ,4.4,0,11.9,1.7,0,0,0,0
2577,100,82 ,3.1,0,13.8,1.2,0,0,0,0
2578,100,391 ,14.1,0,56.1,10.2,0,499,0,0
2579,100,89 ,1.3,0,15.8,2.3,0,0,0,0
2580,100,112 ,1.9,0,18.8,2.6,0,0,0,0
2581,100,62 ,1.0,0,12.0,0.8,0,0,0,0
2582,100,69 ,0.9,0,11.8,1.6,0,0,0,0
2583,100,95 ,2.5,0,16.1,1.8,0,0,0,0
2584,100,74 ,3.20,0.75,12.27,0.93,11,383,0.23,0.03
2585,100,68 ,0.7,0,13.0,1.1,0,370,0,0
2586,100,347 ,0,0,74.0,3.7,0,0,0,0
2587,100,235 ,29.1,0,24.8,2.1,0,0,0,0
2588,100,91 ,2.1,0,15.2,2.4,0,0,0,0
2589,100,106 ,8.8,0,16.0,0.8,0,0,0,0
2590,100,51 ,1.5,0,8.5,1.0,0,0,0,0
2591,100,74 ,3.6,0,11.7,1.0,0,0,0,0
2592,100,79,2.9,0,14.9,1.5,79,490,0.19,0
2593,100,70,2.8,0,13.3,1,65,770,0.13,0
2594,100,123 ,10.9,0,19.6,0.1,0,2100,0,0
2595,100,58 ,2.5,0,10.1,0.5,0,0,0,0
2596,100,107 ,4.0,0,20.7,0.3,0,0,0,0
2597,100,123 ,10.9,0,19.6,0.1,0,0,0,0
2598,100,86 ,2.9,0,15.9,0.7,0,220,0,0
2599,100,95 ,4.6,0,13.3,2.1,0,0,0,0
2600,100,73 ,3.8,0,10.5,1.4,0,81,0,0
2601,100,66 ,3.1,0,10.6,0.9,0,0,0,0
2602,100,71 ,0.3,0,17.4,0.1,0,0,0,0
2603,100,109 ,5.97,4.24,19.33,0.83,134,504,0.13,0.04
2604,100,109 ,15.7,0,7.1,2.0,0,526,0,0
2605,100,71 ,4.9,0,9.8,1.0,0,0,0,0
2606,100,94 ,5.8,0,12.5,1.9,0,390,0,0
2607,100,85 ,4.5,0,14.3,0.7,0,0,0,0
2608,100,77 ,3.8,0,12.8,0.8,0,0,0,0
2609,100,91 ,5.1,0,15.0,0.7,0,0,0,0
2610,100,150 ,0,0,18.5,7.6,0,0,0,0
2611,100,254 ,2.3,0,56.0,0.9,0,3000,0,0
2612,100,189,11.05,0,19.63,6.78,94,591,1.646,0
2613,100,96 ,7.3,0,16.3,0.2,0,600,0,0
2614,100,131 ,17.9,0,14.7,0.1,0,900,0,0
2615,100,96 ,1.0,0,12.2,4.8,0,2000,0,0
2616,100,77 ,2.8,0,14.1,0.6,0,0,0,0
2617,100,62 ,1.1,0,12.0,0.7,0,380,0,0
2618,100,276 ,7.0,0,54.2,2.0,0,0,0,0
2619,100,64 ,3.0,0,10.9,0.6,0,0,0,0
2620,100,87 ,7.4,0,11.2,1.0,0,0,0,0
2621,100,56 ,1.3,0,9.7,1.0,0,303,0,0
2622,100,349 ,14.4,0,57.9,4.8,0,0,0,0
2623,100,89 ,3.6,0,14.2,1.5,0,0,0,0
2624,100,114 ,1.3,0,21.5,1.9,0,100,0,0
2625,100,293 ,5.2,0,61.1,1.5,0,0,0,0
2626,100,300 ,7.9,0,57.9,4.1,0,0,0,0
2627,100,101 ,2.7,0,16.4,2.2,0,330,0,0
2628,100,99 ,2.7,0,16.3,2.0,0,89,0,0
2629,100,68 ,3.0,0,11.9,0.6,0,0,0,0
2630,100,56 ,1.1,0,10.1,0.9,0,0,0,0
2631,100,57 ,0.8,0,10.3,1.1,0,260,0,0
2632,100,70 ,1.9,0,12.4,1.1,0,0,0,0
2633,100,91 ,2.7,0,18.6,0.2,0,0,0,0
2634,100,74 ,6.0,0,9.4,1.0,0,0,0,0
2635,100,66 ,2.7,0,11.6,0.6,0,0,0,0
2636,100,115 ,7.8,0,18.0,1.3,0,0,0,0
2637,100,83 ,3.0,0,11.8,2.2,0,292,0,0
2638,100,71 ,5.45,0.25,10.83,0.63,46,3797,0.21,0.02
2639,100,87 ,0.8,0,16.1,1.7,0,0,0,0
2640,100,89,0.2,0,19.2,1.7,150,310,0.25,0
2641,100,77,0,0,15.97,0.95,114,58,0.159,0
2642,100,82,0,0,16.77,1.20,133,94,0.181,0
2643,100,53 ,1.6,0,10.5,0.2,0,0,0,0
2644,100,77 ,0.43,0.41,16.19,0.70,30,418,0.17,0.01
2645,100,83,0,0,17.88,0.74,97,395,0.201,0.014
2646,100,69 ,0.1,0,15.2,0.5,0,0,0,0
2647,100,73 ,0.6,0,16.1,0.3,0,0,0,0
2648,100,57 ,0.8,0,12.2,0.6,0,0,0,0
2649,100,85 ,0.5,0,17.4,1.0,0,475,0,0
2650,100,65,0.1,0,15,0.6,61,240,0.05,0
2651,100,314 ,2.0,0,66.7,2.6,0,0,0,0
2652,100,69,0.2,0,16.3,0.4,70,670,0.04,0
2653,100,86 ,2.0,0,14.8,1.6,0,0,0,0
2654,100,66 ,0.9,0,11.9,1.3,0,134,0,0
2655,100,48 ,0.3,0,10.5,0.3,0,0,0,0
2656,100,67 ,0.6,0,13.7,0.7,0,550,0,0
2657,100,77,0.3,0,17.5,1.5,53,310,0.14,0
2658,100,87 ,1.1,0,18.8,0.3,0,0,0,0
2659,100,175 ,0.2,0,14.4,12.0,0,0,0,0
2660,100,119 ,19.45,3.48,7.70,1.12,13,668,0.24,0.01
2661,100,118 ,19.31,3.24,7.71,1.09,10,600,0.23,0.01
2662,100,93 ,9.52,3.46,11.67,0.87,16,777,0.16,0.01
2663,100,36 ,0.5,0,5.8,1.0,0,0,0,0
2664,100,43 ,0.5,0,7.7,0.9,0,0,0,0
2665,100,91 ,0.6,0,14.4,3.0,0,170,0,0
2666,100,91,0.4,0,17.7,2.9,380,240,0.36,0
2667,100,245,22.9,0,27,6.7,390,1200,1.02,0
2668,100,305,21.3,0,43.1,7.5,930,1500,1.15,0
2669,100,78 ,1.0,0,13.6,1.8,0,152,0,0
2670,100,286 ,1.7,0,51.3,6.6,0,1060,0,0
2671,100,70 ,0.8,0,14.7,0.5,0,0,0,0
2672,100,83 ,0.3,0,16.0,2.0,0,1436,0,0
2673,100,114 ,14.8,0,9.6,1.8,0,1687,0,0
2674,100,73 ,0,0.20,16.30,0.43,21,479,0.16,0.01
2675,100,55 ,0.1,0,11.5,0.6,0,227,0,0
2676,100,161 ,27.14,9.10,10.00,1.36,83,1363,0.28,0.01
2677,100,40 ,1.6,0,6.7,0.6,0,0,0,0
2678,100,73 ,4.9,0,8.7,2.1,0,1300,0,0
2679,100,140 ,22.99,10.13,9.25,1.19,23,1712,0.24,0
2680,100,63 ,5.0,0,7.4,1.5,0,0,0,0
2681,100,75 ,3.7,0,9.2,2.6,0,0,0,0
2682,100,70,0.1,0,16.4,0.7,150,280,0.07,0
2683,100,91,0.1,0,21.7,0.7,150,230,0.06,0
2684,100,58 ,0.3,0,12.2,0.6,0,0,0,0
2685,100,348 ,3.6,0,72.0,3.1,0,815,0,0
2686,100,56 ,0.1,0,12.7,0.2,0,0,0,0
2687,100,44 ,4.1,0,4.3,1.2,0,0,0,0
2688,100,52 ,2.3,0,9.0,0.7,0,0,0,0
2689,100,71 ,0.6,0,15.2,0.5,0,0,0,0
2690,100,85 ,1.0,0,15.7,1.6,0,0,0,0
2691,100,92 ,0,0,20.0,0.8,0,0,0,0
2692,100,114 ,0.6,0,22.0,2.0,0,0,0,0
2693,100,307 ,4.1,0,55.5,5.9,0,3500,0,0
2694,100,119,1.52,0,22.78,1.70,211,947,0.521,0.035
2695,100,242,11.47,0.80,21.39,12.28,138,344,2.087,0
2696,100,114 ,0.6,0,22.0,2.0,0,0,0,0
2697,100,230 ,25.8,0,25.9,2.6,0,0,0,0
2698,100,88 ,1.3,0,17.0,1.2,0,130,0,0
2699,100,82 ,0.1,0,18.1,0.6,0,120,0,0
2700,100,360 ,15.6,0,62.4,3.5,0,620,0,0
2701,100,83 ,0.6,0,18.0,0.5,0,0,0,0
2702,100,71 ,0.1,0,15.1,0.7,0,140,0,0
2703,100,116,0,0,28.2,0.5,240,200,0.06,0
2704,100,65 ,0,0,13.7,0.8,0,362,0,0
2705,100,94 ,0.1,0,20.1,0.9,0,270,0,0
2706,100,300 ,2.9,0,54.4,6.2,0,0,0,0
2707,100,319 ,46.7,0,28.5,2.0,0,0,0,0
2708,100,95 ,0.6,0,21.5,0.7,0,540,0,0
2709,100,88 ,0.3,0,15.8,2.6,0,0,0,0
2710,100,62 ,2.6,0,9.6,1.2,0,360,0,0
2711,100,230,35.1,0,19.1,1.8,120,2700,0.3,0
2712,100,53 ,0.7,0,10.4,0.9,0,6200,0,0
2713,100,90 ,0,0,18.3,1.4,0,0,0,0
2714,100,90 ,0.9,0,18.5,0.9,0,0,0,0
2715,100,61 ,0,0,13.2,0.6,0,0,0,0
2716,100,98 ,0,0,21.17,0.89,37,122,0.25,0.01
2717,100,323 ,6.1,0,44.0,11.9,0,0,0,0
2718,100,342 ,28.5,0,23.4,13.4,0,981,0,0
2719,100,139,20.3,0,10.2,1.9,0,340,0,0
2720,100,263 ,28.84,0.99,6.43,13.53,34,392,2.24,0.19
2721,100,40 ,1.20,0,8.09,0.32,94,8003,0.13,0.02
2722,100,47 ,1.2,0,9.1,0.6,0,9138,0,0
2723,100,53 ,1.7,0,10.1,0.6,0,8155,0,0
2724,100,49 ,1.6,0,8.3,1.0,0,9173,0,0
2725,100,57 ,2.5,0,10.8,0.4,0,8634,0,0
2726,100,56 ,1.9,0,10.8,0.6,0,8791,0,0
2727,100,46 ,1.5,0,8.9,0.5,0,8794,0,0
2728,100,148 ,2.0,0,15.8,8.5,0,190,0,0
2729,100,128 ,4.4,0,21.4,2.8,0,680,0,0
2730,100,104 ,13.4,0,9.2,1.5,0,4091,0,0
2731,100,173 ,7.6,0,16.1,8.7,0,0,0,0
2732,100,173 ,7.6,0,16.1,8.7,0,0,0,0
2733,100,143 ,7.3,0,18.3,4.5,0,0,0,0
2734,100,138 ,8.9,0,14.0,5.1,0,0,0,0
2735,100,94 ,0.16,0,18.84,1.44,21,199,0.36,0.01
2736,100,108,0.1,0,23.6,1,350,330,0.12,0
2737,100,175,7.79,0,17.94,7.48,260,306,1.878,0
2738,100,352 ,0.2,0,67.8,6.9,0,980,0,0
2739,100,88 ,0.5,0,17.0,1.5,0,0,0,0
2740,100,300 ,26.6,0,40.1,3.7,0,1685,0,0
2741,100,205 ,12.4,0,34.4,2.0,0,1228,0,0
2742,100,282 ,22.79,14.83,39.31,2.41,345,1123,0.52,0.01
2743,100,280 ,0.4,0,63.5,2.7,0,930,0,0
2744,100,75 ,0.1,0,15.1,1.2,0,214,0,0
2745,100,339 ,3.2,0,66.8,4.7,0,0,0,0
2746,100,72 ,0.2,0,15.7,0.5,0,0,0,0
2747,100,79 ,0.2,0,16.9,0.7,0,0,0,0
2748,100,76 ,0.2,0,17.3,0.2,0,0,0,0
2749,100,166 ,27.00,14.82,9.88,2.04,175,2278,0.35,0
2750,100,98 ,5.0,0,16.0,1.5,0,0,0,0
2751,100,308 ,24.3,0,11.9,18.1,0,360,0,0
2752,100,278 ,41.4,0,18.6,4.2,0,1161,0,0
2753,100,52 ,0.5,0,10.8,0.5,0,0,0,0
2754,100,76 ,0.2,0,12.1,2.6,0,420,0,0
2755,100,78,0,0,13.8,3,62,620,0.69,0
2756,100,130 ,2.0,0,16.5,5.5,0,0,0,0
2757,100,81 ,0.3,0,14.9,1.8,0,258,0,0
2758,100,24 ,1.3,0,3.7,0.4,0,1300,0,0
2759,100,331 ,3.0,0,77.6,0.9,0,2842,0,0
2760,100,34 ,2.4,0,4.9,0.5,0,6000,0,0
2761,100,32 ,2.5,0,5.5,0,0,0,0,0
2762,100,43 ,0.8,0,7.7,1.0,0,4100,0,0
2763,100,6 ,0.1,0,1.3,0,0,0,0,0
2764,100,12 ,4.6,0,0.9,0.2,0,380,0,0
2765,100,141 ,54.7,0,12.9,1.3,0,0,0,0
2766,100,129 ,51.4,0,10.0,1.4,0,0,0,0
2767,100,182 ,46.19,0,38.46,2.82,0,903,0.83,0.01
2768,100,165 ,43.3,0,35.5,1.7,0,0,0,0
2769,100,307 ,4.82,0.39,37.69,49.23,0,1299,4.11,0.76
2770,100,12 ,2.0,0,3.3,0.4,0,144,0,0
2771,100,174 ,41.7,0,43.3,0.9,0,491,0,0
2772,100,165 ,40.3,0,38.6,1.7,0,1294,0,0
2773,100,151 ,40.9,0,32.7,0.8,0,120,0,0
2774,100,17 ,6.2,0,1.8,0.2,0,75,0,0
2775,100,12 ,4.2,0,1.1,0.2,0,75,0,0
2776,100,110 ,45.2,0,7.4,1.1,0,3100,0,0
2777,100,16 ,6.0,0,1.2,0.3,0,10854,0,0
2778,100,1 ,0.3,0,0.1,0,0,31,0,0
2779,100,228 ,58.8,0,3.6,23.0,0,1383,0,0
2780,100,145 ,64.5,0,7.3,0.2,0,2900,0,0
2781,100,128 ,52.1,0,6.1,2.5,0,0,0,0
2782,100,39 ,8.19,0.07,3.88,3.29,0,104,0.13,0.11
2783,100,125 ,40.6,0,20.6,0.5,0,0,0,0
2784,100,18 ,6.7,0,1.8,0.2,0,0,0,0
2785,100,129 ,45.7,0,15.2,1.7,0,0,0,0
2786,100,127 ,40.8,0,14.0,3.9,0,0,0,0
2787,100,18 ,5.4,0,3.1,0.2,0,0,0,0
2788,100,12 ,3.70,0,1.68,0.29,0,361,0.08,0
2789,100,15 ,5.0,0,2.1,0.2,0,0,0,0
2790,100,150 ,43.65,0,20.31,4.83,0,7535,0.79,0.09
2791,100,134 ,52.4,0,10.7,1.8,0,0,0,0
2792,100,34 ,8.8,0,6.0,0.9,0,13000,0,0
2793,100,35 ,9.3,0,6.0,0.9,0,13000,0,0
2794,100,14 ,4.6,0,1.8,0.2,0,520,0,0
2795,100,18,5.5,0,1.1,0.3,0,3100,-0.02,0
2796,100,283 ,46.21,9.27,9.75,38.02,0,1038,5.60,0.26
2797,100,147 ,55.7,0,16.5,0.6,0,0,0,0
2798,100,38 ,9.1,0,9.6,0.2,0,0,0,0
2799,100,22 ,7.1,0,2.5,0.7,0,0,0,0
2800,100,46 ,18.5,0,4.2,0.2,0,0,0,0
2801,100,2 ,0.8,0,0.1,0,0,0,0,0
2802,100,154 ,74.6,0,2.3,0.1,0,0,0,0
2803,100,119 ,53.5,0,2.5,1.5,0,551,0,0
2804,100,8 ,1.6,0,1.4,0.4,0,0,0,0
2805,100,137 ,52.8,0,13.8,0.8,0,0,0,0
2806,100,174 ,25.7,0,45.3,7.2,0,0,0,0
2807,100,16 ,5.0,0,1.9,0.4,0,0,0,0
2808,100,81 ,32.0,0,6.6,0.8,0,0,0,0
2809,100,135 ,59.7,0,6.2,0.8,0,0,0,0
2810,100,11 ,2.95,0.04,2.18,0.15,0,122,0.05,0.02
2811,100,201,41.7,0,22.1,0.6,1,3900,0.12,0
2812,100,136 ,46.5,0,20.0,0.7,0,110,0,0
2813,100,129 ,40.1,0,23.1,0.5,0,0,0,0
2814,100,17 ,3.5,0,3.3,0.7,0,0,0,0
2815,100,142 ,45.8,0,23.6,0.8,0,0,0,0
2816,100,146 ,53.2,0,17.2,1.1,0,0,0,0
2817,100,61,7.2,-6.4,1.1,3.5,15,15,1.32,0
2818,100,498 ,56.60,47.28,13.98,23.93,55,173,10.68,0.42
2819,100,508 ,56.88,49.01,12.41,25.75,51,164,11.35,0.45
2820,100,506 ,56.93,49.00,12.63,25.38,53,171,11.34,0.44
2821,100,477 ,56.04,43.85,16.91,20.65,61,185,9.35,0.38
2822,100,509 ,39.07,38.63,25.46,27.32,84,322,18.02,1.02
2823,100,358 ,53.16,46.17,33.88,0.97,26,432,0.63,0.05
2824,100,62 ,4.03,3.48,3.16,3.62,16,40,2.47,0.11
2825,100,128,28.7,0,0.9,1,1,13,0.77,0
2826,100,167,23.9,0,3.4,6.4,18,75,4.64,0
2827,100,192,27.60,4.43,3.20,8.40,29,60,5.190,0
2828,100,179 ,22.25,17.30,4.98,7.83,29,70,5.26,0.28
2829,100,216,28.20,25.36,3.80,11.00,34,76,6.800,0
2830,100,178,23.2,15.1,3.9,8,53,110,4.64,0
2831,100,205,22.4,17.0 ,3.5,12,32,80,7.12,0
2832,100,139 ,23.50,23.70,2.38,3.98,6,33,2.91,0.06
2833,100,126 ,13.10,5.05,5.56,5.73,2,87,2.51,0.03
2834,100,367 ,66.31,51.88,7.76,7.84,27,101,5.18,0.30
2835,100,65 ,15.23,12.49,1.29,0.02,1,17,0.02,0
2836,100,45 ,10.38,6.60,1.11,0.02,1,18,0.02,0
2837,100,85 ,13.49,10.51,3.29,2.22,12,46,1.44,0.10
2838,100,85 ,11.66,6.48,3.03,2.96,9,39,1.92,0.13
2839,100,97 ,13.81,8.98,3.19,3.26,22,44,2.06,0.13
2840,100,109 ,18.91,6.46,2.57,2.71,10,37,1.77,0.11
2841,100,74 ,12.08,7.73,3.54,1.36,19,45,0.81,0.05
2842,100,87 ,12.30,5.33,2.31,3.22,11,38,2.10,0.14
2843,100,95 ,15.53,14.46,2.95,2.46,8,41,1.57,0.11
2844,100,92 ,12.44,10.53,4.55,2.70,10,53,1.73,0.12
2845,100,89 ,8.37,4.59,5.18,3.84,14,46,2.46,0.17
2846,100,65 ,5.53,4.12,3.08,3.32,10,36,2.17,0.14
2847,100,68 ,12.34,8.13,2.29,1.12,5,30,0.75,0.05
2848,100,90 ,13.13,9.18,2.63,3.02,12,34,2.03,0.12
2849,100,71 ,12.14,8.16,2.61,1.41,6,32,0.93,0.06
2850,100,61 ,9.82,6.86,2.44,1.38,7,29,0.90,0.06
2851,100,63 ,6.53,3.85,2.98,2.77,15,37,1.87,0.12
2852,100,42 ,4.86,3.59,3.43,0.90,9,37,0.59,0.04
2853,100,356,2.22,2.22,24.94,27.44,114,819,17.614,0
2854,100,300,0.46,0.46,19.80,24.26,72,842,15.259,0
2855,100,159,6.7,0,7.1,11.5,57,160,0,0
2856,100,236 ,3.15,1.06,17.34,16.49,54,243,11.11,0.44
2857,100,293 ,5.66,0.64,26.60,17.37,63,402,11.72,0.64
2858,100,334,0.45,0.45,20.75,27.68,100,629,17.410,0
2859,100,371,2.79,0.51,23.24,29.68,94,560,18.764,0
2860,100,353,2.34,0.50,21.40,28.74,75,1146,18.669,0
2861,100,298 ,6.17,0.24,18.76,21.30,65,928,14.46,1.29
2862,100,99,1.9,0.5,13.3,4.5,20,400,2.73,0
2863,100,350,5.52,3.76,6.15,34.44,101,314,20.213,1.173
2864,100,420,13.91,0.07,28.42,27.84,86,1804,15.371,0.876
2865,100,514 ,62.20,4.29,1.57,29.11,0,21,27.42,0
2866,100,244,1.8,-1.8,4.3,24.8,3,160,5.7,0
2867,100,205,5.5,-1.5,5.2,18.3,50,150,11.57,0
2868,100,368 ,4.98,0,2.03,37.81,107,25,25.23,1.30
2869,100,354 ,6.43,0,2.01,35.55,106,41,24.00,1.06
2870,100,268 ,17.96,0,0.11,21.76,0,47,20.25,0.01
2871,100,919 ,0,0,0.02,99.80,0,0,14.97,0.62
2872,100,900,0,0,0,99.80,85,0,29.800,0
2873,100,915 ,0.58,0,0,99.38,49,17,37.38,0.69
2874,100,920 ,0,0,0,99.86,0,12,7.63,0.41
2875,100,658 ,18.90,9.41,25.80,51.91,0,370,10.98,0.04
2876,100,589,21.57,8.41,24.06,49.94,0,486,7.607,0
2877,100,598,22.31,10.49,22.21,51.36,0,426,10.325,0.075
2878,100,884,0,0,0,100.00,0,0,16.900,0
2879,100,714 ,12.06,0,0.20,72.41,25,296,51.68,1.78
2880,100,883,0,0,0,100.0,0,0,21.06,0
2881,100,761 ,1.81,0.66,0.59,82.04,232,10,48.05,3.09
2882,100,911 ,0.3,0,0.5,98.9,0,13,0,0
2883,100,869,0,0,0.2,99.8,100,1,41.05,0
2884,100,917 ,0.48,0,0,99.52,0,15,55.50,0.47
2885,100,921 ,0.05,0,0,99.95,0,0,22.31,0.51
2886,100,884,0,0,0.11,99.98,0,0,8.976,0.094
2887,100,884,0,0,0,100.00,0,0,8.200,0
2888,100,917 ,0.48,0,0,99.52,0,13,14.35,0.31
2889,100,902,0,0,0,100.00,485,0,19.872,0
2890,100,919 ,0.17,0,0,99.74,0,25,13.27,0.35
2891,100,921 ,0,0,0,100.00,0,7,15.73,0.06
2892,100,920 ,0.10,0,0.02,99.85,0,1,7.64,1.38
2893,100,892,0,0,0,100.0,0,0,7.36,0
2894,100,917 ,0.14,0,0,99.59,0,16,14.65,0.29
2895,100,918 ,0.33,0,0,99.67,0,18,88.03,0
2896,100,915 ,0.66,0,0,99.31,0,0,14.62,1.38
2897,100,917 ,0.44,0,0,99.56,0,0,46.21,0.46
2898,100,920 ,0.01,0,0,99.93,0,1,10.02,0.69
2899,100,919 ,0.20,0,0,99.76,0,2,10.75,0.80
2900,100,917 ,0.39,0,0,99.57,0,0,9.13,0.17
2901,100,886,0,0,0,100.0,2,0,10.97,0
2902,100,335 ,67.5,0,12.2,2.8,0,0,0,0
2903,100,391 ,67.0,0,19.8,4.9,0,5,0,0
2904,100,357 ,89.0,0,0,1.4,0,5,0,0
2905,100,384 ,57.2,0,14.6,10.7,0,162,0,0
2906,100,345 ,72.1,0,11.1,1.3,0,46,0,0
2907,100,358 ,69.9,0,14.5,2.3,0,54,0,0
2908,100,379 ,66.91,0,22.37,2.47,0,23,0.60,0
2909,100,388 ,64.17,0,26.66,2.73,0,10,0.66,0
2910,100,329 ,63.3,0,16.8,1.0,0,26,0,0
2911,100,361 ,59.9,0,28.0,1.0,0,9,0,0
2912,100,2 ,0.40,0,0.05,0,0,0,0,0
2913,100,1 ,0.15,0,0.02,0,0,1,0,0
2914,100,466 ,72.50,28.90,5.28,17.16,8,119,12.37,0.06
2915,100,1 ,0.1,0,0.1,0,0,7,0,0
2916,100,75 ,17.75,12.40,0.12,0.44,0,30,0.04,0
2917,100,22 ,5.1,0,0.3,0,0,7,0,0
2918,100,354 ,67.9,0,14.3,3.8,0,31,0,0
2919,100,1 ,0.27,0,0,0.01,0,0,0,0
2920,100,0 ,0.05,0.05,0.01,0,0,1,0,0
2921,100,0 ,0.07,0,0,0,0,1,0,0
2922,100,0 ,0,0.05,0.12,0,0,2,0,0
2923,100,167 ,41.6,0,0.1,0,0,34,0,0
2924,100,360 ,78.6,0,6.0,2.4,0,7,0,0
2925,100,353 ,90.7,0,0.1,0.2,0,57,0,0
2926,100,246 ,59.90,57.61,0.10,0.65,0,47,0.01,0
2927,100,411 ,92.61,42.60,1.64,3.81,0,237,0.24,0
2928,100,338 ,56.4,0,26.3,0.8,0,153,0,0
2929,100,98 ,24.0,0,0.6,0,0,33,0,0
2930,100,371 ,60.8,0,16.3,7.0,0,11,0,0
2931,100,0,0.1,0,0,0,0,1,0,0
2932,100,0 ,0.1,0,0,0,0,13,0,0
2933,100,246 ,62.8,0,0.2,0.2,0,2,0,0
2934,100,73 ,18.05,13.60,0.03,0.01,0,6,0,0
2935,100,463 ,68.56,23.46,8.57,17.17,0,616,7.94,0.09
2936,100,397 ,96.52,82.50,0.89,0.78,0,9,0.01,0
2937,100,369 ,84.6,0,7.3,0.2,0,175,0,0
2938,100,1,0.20,0,0,0,0,1,0.002,0
2939,100,2 ,0.48,0.01,0.02,0.02,0,0,0.01,0
2940,100,22 ,4.93,0.04,0.20,0.22,0,1,0.05,0
2941,100,4,0.7,0,0.2,0,0,1,-0.01,0
2942,100,38 ,8.34,7.06,0.81,0.12,0,37,0.09,0
2943,100,351,76.00,0,11.60,0.20,0,23,0.101,0
2944,100,348 ,66.06,0,19.81,0.49,0,42,0.20,0.02
2945,100,4 ,0.70,0,0.20,0.01,0,0,0,0
2946,100,374 ,88.65,62.33,6.60,0.17,0,15,0.07,0.01
2947,100,17 ,3.98,1.68,0.18,0,0,0,0,0
2948,100,426 ,83.80,49.52,3.59,8.54,0,42,8.01,0.01
2949,100,51 ,10.06,5.94,0.43,1.03,0,5,0.96,0
2950,100,268 ,43.63,0.49,22.85,20.06,0,24,12.11,0.01
2951,100,423 ,74.63,55.67,9.84,9.45,0,161,7.86,0.03
2952,100,1 ,0.26,0.05,0,0,0,7,0,0
2953,100,382 ,95.8,0,1.3,0.7,0,25,0,0
2954,100,40 ,9.27,6.32,0.28,0.24,0,4,0,0
2955,100,2 ,0.26,0.03,0.23,0.04,0,1,0,0
2956,100,33 ,8.3,0,0,0,0,2,0,0
2957,100,397 ,98.12,42.31,0.32,0.38,0,41,0,0
2958,100,30 ,7.59,6.27,0,0,0,4,0,0
2959,100,38 ,9.56,8.71,0,0,0,1,0,0
2960,100,44 ,11.02,9.85,0.06,0.01,0,4,0,0
2961,100,113,18.90,0,3.40,2.80,11,83,1.734,0
2962,100,148,19.59,13.63,3.37,6.52,23,81,3.962,0
2963,100,119,21.15,20.85,3.05,2.70,11,111,1.681,0
2964,100,32 ,7.91,5.94,0.06,0,0,2,0,0
2965,100,54 ,11.4,0,0.2,0.8,0,6,0,0
2966,100,37 ,9.16,5.62,0,0,0,44,0,0
2967,100,36 ,8.85,7.32,0.21,0.01,0,39,0,0
2968,100,39 ,8.66,7.13,0.86,0.05,0,54,0.01,0
2969,100,28 ,5.67,1.88,0.99,0.11,0,27,0.02,0
2970,100,44 ,10.88,9.19,0,0,0,2,0,0
2971,100,47 ,11.77,9.73,0,0,0,12,0,0
2972,100,40 ,9.98,8.81,0,0,0,1,0,0
2973,100,0,0,0,0,0,0,21,0,0
2974,100,48 ,12.08,10.66,0,0,0,3,0,0
2975,100,47 ,11.74,9.42,0,0,0,4,0,0
2976,100,2,0.29,0,0.11,0.03,0,8,0,0
2977,100,34,8.76,8.90,0,0,0,7,0,0
2978,100,38 ,9.46,9.03,0,0,0,2,0,0
2979,100,45 ,11.3,0,0,0.1,0,7,0,0
2980,100,52 ,13.07,11.17,0,0,0,0,0,0
2981,100,56 ,13.89,5.68,0,0.01,0,30,0,0
2982,100,34,8.80,8.80,0,0,0,12,0,0
2983,100,355 ,0,0,0,0,0,1,0,0
2984,100,35 ,7.2,0,0.1,0.6,0,69,0,0
2985,100,280,0.1,0,0,0,0,0,0,0
2986,100,237,0.1,0,0,0,0,3,0,0
2987,100,54 ,1.56,0.52,0.98,0.15,0,3,0.06,0
2988,100,155,20.7,0,0.1,0,0,4,0,0
2989,100,46 ,3.27,0.17,0.21,0.01,0,2,0,0
2990,100,45,3.6,0,0.4,0,0,3,0,0
2991,100,237,0,0,0,0,0,0,0,0
2992,100,137 ,7.49,5.38,0.12,0,0,5,0,0
2993,100,234,0,0,0,0,0,4,0,0
2994,100,45 ,0.5,0,0,0,0,0,0,0
2995,100,127 ,0.08,0,0,0,0,4,0,0
2996,100,178 ,0,0,0,0,0,0,0,0
2997,100,107 ,1.9,0,1.7,0,0,14,0,0
2998,100,284 ,0.07,0.02,0.03,0,0,1,0,0
2999,100,132 ,4.24,3.11,0.41,0,0,3,0,0
3000,100,125,15.70,0,0,0,0,40,0,0
3001,100,149,13.17,0,0,0.03,0,20,0.005,0
3002,100,110,11.30,0,0.30,0.10,0,57,0,0
3003,100,300,37.6,0,0,0,0,4,0,0
3004,100,237,27.60,0,0.60,7.60,0,71,6.571,0
3005,100,82,5.23,0,0.07,0,0,0,0,0
3006,100,84,2.16,0.96,0.07,0,0,5,0,0
